[     477ms] [LOG] WP Page Cache Control: Using provider: PantheonProvider @ https://www.nationalreview.com/wp-content/plugins/wp-page-cache-control/build/global/index.js?ver=9865e1fee0914bd3912b:0
[10348595ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10348595ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10358290ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10358290ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10362641ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10362641ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10368586ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10368586ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10378707ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10378707ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10387370ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10387370ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10392688ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10392689ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10398772ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10398772ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10408793ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10408793ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10417495ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10417495ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10428997ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10428998ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10438980ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10438980ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10445360ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10445360ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10449416ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10449416ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10455775ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10455775ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10459261ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10459262ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10469075ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10469075ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10474493ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10474496ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10479092ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10479092ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10484775ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10484775ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10489855ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10489855ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10499076ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10499076ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10503349ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10503350ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10509123ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10509124ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10519289ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10519289ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10529306ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10529307ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10532303ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10532304ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10545237ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10545237ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10549443ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10549443ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10559385ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10559385ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10561244ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10561244ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10565313ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10565313ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10571332ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10571332ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10575845ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10575845ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10579388ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10579388ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10589441ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10589441ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10590439ms] [ERROR] Access to fetch at 'https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383' from origin 'https://www.nationalreview.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
[10590439ms] [ERROR] Failed to load resource: net::ERR_FAILED @ https://ex.ingage.tech/v1/openrtb?publisherId=e0247337-444d-44f9-8a10-45f38333b383:0
[10594555ms] [WARNING] The resource https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2026/02/mamdani-cortez.jpg?fit=789%2C460&amp;ssl=1 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://www.nationalreview.com/news/mamdani-aoc-offer-taxpayer-funded-child-care-to-illegal-immigrants-in-spanish-language-video/:0
